campaign,date,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
Nissan Pulsar SEM,20130517,11097,923,2063.3,2.24,8.32,0.00,0,0,0,0
Nissan Pulsar SEM,20130518,8757,828,1583.29,1.91,9.46,0.00,0,0,0,0
Nissan Pulsar SEM,20130519,10709,805,2046.36,2.54,7.52,0.00,0,0,0,0
Nissan Pulsar SEM,20130520,34608,1559,6874.15,4.41,4.50,0.00,0,0,0,0
Nissan Pulsar SEM,20130521,40738,1601,9497.59,5.93,3.93,0.00,0,0,0,0
Nissan Pulsar SEM,20130522,39940,1596,9440.01,5.91,4.00,0.00,0,0,0,0
Nissan Pulsar SEM,20130523,42329,1733,8946.23,5.16,4.09,0.00,0,0,0,0
Nissan Pulsar SEM,20130524,45178,1730,9056.7,5.24,3.83,0.00,0,0,0,0
Nissan Pulsar SEM,20130525,39430,1535,8014.57,5.22,3.89,0.00,0,0,0,0
Nissan Pulsar SEM,20130526,47349,1688,9092.31,5.39,3.57,0.00,0,0,0,0
Nissan Pulsar SEM,20130527,46699,1694,9085.9,5.36,3.63,0.00,0,0,0,0
Nissan Pulsar SEM,20130528,44531,1720,9376.85,5.45,3.86,0.00,0,0,0,0
Nissan Pulsar SEM,20130529,46325,1768,9180.9,5.19,3.82,0.00,0,0,0,0
Nissan Pulsar SEM,20130530,2636,119,336.99,2.83,4.51,0.00,0,0,0,0
Nissan Sylphy,20130404,0,0,0,0.00,0.00,0.00,410,607,74,0
Nissan Sylphy,20130405,0,0,0,0.00,0.00,0.00,566,877,123,0
Nissan Sylphy,20130406,0,0,0,0.00,0.00,0.00,517,926,90,0
Nissan Sylphy,20130407,0,0,0,0.00,0.00,0.00,508,877,131,0
Nissan Sylphy,20130408,0,0,0,0.00,0.00,0.00,410,795,98,0
Nissan Sylphy,20130409,0,0,0,0.00,0.00,0.00,566,984,131,0
Nissan Sylphy,20130410,0,0,0,0.00,0.00,0.00,476,730,82,0
Nissan Sylphy,20130411,0,0,0,0.00,0.00,0.00,451,746,66,0
Nissan Sylphy,20130412,0,0,0,0.00,0.00,0.00,402,615,66,0
Nissan Sylphy,20130413,0,0,0,0.00,0.00,0.00,418,639,107,0
Nissan Sylphy,20130414,0,0,0,0.00,0.00,0.00,402,680,90,0
Nissan Sylphy,20130415,0,0,0,0.00,0.00,0.00,435,746,57,0
Nissan Sylphy,20130416,0,0,0,0.00,0.00,0.00,328,615,82,0
Nissan Sylphy,20130417,0,0,0,0.00,0.00,0.00,418,713,33,0
Nissan Sylphy,20130418,0,0,0,0.00,0.00,0.00,402,656,49,0
Nissan Sylphy,20130419,0,0,0,0.00,0.00,0.00,492,853,66,0
Nissan Sylphy,20130420,0,0,0,0.00,0.00,0.00,484,762,57,0
Nissan Sylphy,20130421,0,0,0,0.00,0.00,0.00,492,771,49,0
Nissan Sylphy,20130422,0,0,0,0.00,0.00,0.00,443,803,82,0
Nissan Sylphy,20130423,0,0,0,0.00,0.00,0.00,566,902,107,0
Nissan Sylphy,20130424,0,0,0,0.00,0.00,0.00,377,836,98,0
Nissan Sylphy,20130425,0,0,0,0.00,0.00,0.00,418,836,66,0
Nissan Sylphy,20130426,0,0,0,0.00,0.00,0.00,484,861,107,0
Nissan Sylphy,20130427,0,0,0,0.00,0.00,0.00,410,697,164,0
Nissan Sylphy,20130428,0,0,0,0.00,0.00,0.00,385,746,90,0
Nissan Sylphy,20130429,0,0,0,0.00,0.00,0.00,418,705,66,0
Nissan Sylphy,20130430,0,0,0,0.00,0.00,0.00,385,762,66,0
Nissan Sylphy,20130501,0,0,0,0.00,0.00,0.00,279,549,49,0
Nissan Sylphy,20130502,0,0,0,0.00,0.00,0.00,74,180,8,0
Nissan Sylphy,20130503,0,0,0,0.00,0.00,0.00,336,558,66,0
Nissan Sylphy,20130504,0,0,0,0.00,0.00,0.00,484,869,82,0
Nissan Sylphy,20130505,0,0,0,0.00,0.00,0.00,385,803,98,0
Nissan Sylphy,20130506,0,0,0,0.00,0.00,0.00,402,935,123,0
Nissan Sylphy,20130507,0,0,0,0.00,0.00,0.00,467,844,98,0
Nissan Sylphy,20130508,0,0,0,0.00,0.00,0.00,517,885,90,0
Nissan Sylphy,20130509,0,0,0,0.00,0.00,0.00,476,836,98,0
Nissan Sylphy,20130510,0,0,0,0.00,0.00,0.00,394,762,90,0
Nissan Sylphy,20130511,0,0,0,0.00,0.00,0.00,410,828,74,0
Nissan Sylphy,20130512,0,0,0,0.00,0.00,0.00,467,828,90,0
Nissan Sylphy,20130513,0,0,0,0.00,0.00,0.00,418,836,123,0
Nissan Sylphy,20130514,0,0,0,0.00,0.00,0.00,361,902,148,0
Nissan Sylphy,20130515,0,0,0,0.00,0.00,0.00,467,943,139,0
Nissan Sylphy,20130516,0,0,0,0.00,0.00,0.00,377,812,90,0
Nissan Sylphy,20130517,0,0,0,0.00,0.00,0.00,418,820,49,0
Nissan Sylphy,20130518,0,0,0,0.00,0.00,0.00,426,885,123,0
Nissan Sylphy,20130519,0,0,0,0.00,0.00,0.00,402,812,115,0
Nissan Sylphy,20130520,0,0,0,0.00,0.00,0.00,394,828,107,0
Nissan Sylphy,20130521,0,0,0,0.00,0.00,0.00,320,574,57,0
Nissan Sylphy,20130522,0,0,0,0.00,0.00,0.00,0,66,41,0
Nissan Sylphy,20130523,0,0,0,0.00,0.00,0.00,0,57,16,0
Nissan Sylphy,20130524,0,0,0,0.00,0.00,0.00,0,49,8,0
Nissan Sylphy,20130525,0,0,0,0.00,0.00,0.00,0,25,16,0
Nissan Sylphy,20130526,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130527,0,0,0,0.00,0.00,0.00,0,25,16,0
Nissan Sylphy,20130528,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130529,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Sylphy,20130530,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan Sylphy,20130531,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Sylphy,20130601,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Sylphy,20130602,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Sylphy,20130603,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130604,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130605,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130606,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130607,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130608,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130609,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Sylphy,20130610,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Sylphy,20130611,0,0,0,0.00,0.00,0.00,0,49,8,0
Nissan Sylphy,20130612,0,0,0,0.00,0.00,0.00,0,66,16,0
Nissan Sylphy,20130613,0,0,0,0.00,0.00,0.00,0,107,33,0
Nissan Sylphy,20130614,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Sylphy,20130615,0,0,0,0.00,0.00,0.00,0,41,0,0
Nissan Sylphy,20130616,0,0,0,0.00,0.00,0.00,0,57,16,0
Nissan Sylphy,20130617,0,0,0,0.00,0.00,0.00,0,33,25,0
Nissan Sylphy,20130618,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Sylphy,20130619,0,0,0,0.00,0.00,0.00,0,41,33,0
Nissan Sylphy,20130620,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan Sylphy,20130621,0,0,0,0.00,0.00,0.00,0,25,25,0
Nissan Sylphy,20130622,0,0,0,0.00,0.00,0.00,0,57,8,0
Nissan Sylphy,20130623,0,0,0,0.00,0.00,0.00,0,33,16,0
Nissan Sylphy,20130624,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130625,0,0,0,0.00,0.00,0.00,0,41,16,0
Nissan Sylphy,20130626,0,0,0,0.00,0.00,0.00,0,57,0,0
Nissan Sylphy,20130627,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan Sylphy,20130628,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan Sylphy,20130629,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan Sylphy,20130630,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130701,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130702,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Sylphy,20130703,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130704,0,0,0,0.00,0.00,0.00,0,25,0,0
Nissan Sylphy,20130705,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130706,0,0,0,0.00,0.00,0.00,0,33,8,0
Nissan Sylphy,20130708,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130709,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130711,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130712,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130713,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130715,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan Sylphy,20130716,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan Sylphy,20130717,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Sylphy,20130718,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130719,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130720,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130723,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Sylphy,20130724,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130725,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130726,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130730,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Sylphy,20130801,0,0,0,0.00,0.00,0.00,0,25,16,0
Nissan Sylphy,20130802,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130803,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130808,0,0,0,0.00,0.00,0.00,0,25,8,0
Nissan Sylphy,20130809,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130810,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130812,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130818,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130820,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130827,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130902,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130903,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130906,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130907,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130909,0,0,0,0.00,0.00,0.00,0,16,8,0
Nissan Sylphy,20130910,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20130912,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130916,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130918,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130920,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20130929,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20131015,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Sylphy,20131019,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20131021,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20131022,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20131025,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20131112,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20131126,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Sylphy,20131129,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20131130,0,0,0,0.00,0.00,0.00,0,16,0,0
Nissan Sylphy,20131203,0,0,0,0.00,0.00,0.00,0,8,0,0
Nissan Sylphy,20131204,0,0,0,0.00,0.00,0.00,0,8,8,0
Nissan Sylphy GDN (Q2-2013),20130408,2005389,784,4370.6,5.57,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130409,1324263,769,4314.69,5.61,0.06,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130410,1869294,792,4223.26,5.33,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130411,1808382,758,4199.7,5.54,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130412,1885474,737,4073.22,5.53,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130413,1498026,773,4104.75,5.31,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130414,1352911,793,4077.33,5.14,0.06,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130415,1481636,833,4278.06,5.14,0.06,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130416,1674198,797,4221.66,5.30,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130417,1898748,796,4176.71,5.25,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130418,1509389,795,4138.69,5.21,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130419,1764456,773,4044.82,5.23,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130420,1651417,794,4032.03,5.08,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130421,1417015,780,4022.34,5.16,0.06,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130422,1952349,809,4239.54,5.24,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130423,2113745,799,4170.64,5.22,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130424,1520241,820,4119.77,5.02,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130425,1458840,800,4060.64,5.08,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130426,1596611,789,3934.4,4.99,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130427,532535,228,1208.2,5.30,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130501,1653249,777,3786.54,4.87,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130502,1554953,710,3749.29,5.28,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130503,1490724,710,3636.62,5.12,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130504,1592651,711,3620.8,5.09,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130505,1357709,708,3623.97,5.12,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130506,1655930,760,3842.48,5.06,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130507,1811061,734,3784.44,5.16,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130508,1686359,732,3791.11,5.18,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130509,1672514,707,3687.11,5.22,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130510,1557253,656,3568.82,5.44,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130511,1494909,680,3555.76,5.23,0.05,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130512,1537285,691,3573.06,5.17,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130513,1729699,706,3823.89,5.42,0.04,0.00,0,0,0,0
Nissan Sylphy GDN (Q2-2013),20130514,1017445,362,1963.61,5.42,0.04,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130404,23377,651,5679.32,8.72,2.78,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130405,31860,994,5563.87,5.60,3.12,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130406,30883,931,5555.11,5.97,3.01,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130407,32117,950,5558.41,5.85,2.96,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130408,28194,888,5839.37,6.58,3.15,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130409,28446,941,5820.36,6.19,3.31,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130410,29195,868,5720.07,6.59,2.97,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130411,31120,821,5630.22,6.86,2.64,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130412,30808,801,5525.1,6.90,2.60,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130413,29658,707,5530.4,7.82,2.38,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130414,34270,663,5501.61,8.30,1.93,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130415,34830,706,5789.49,8.20,2.03,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130416,36342,794,5704.11,7.18,2.18,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130417,25060,927,5642.37,6.09,3.70,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130418,28015,910,5573.47,6.12,3.25,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130419,26765,868,5449.87,6.28,3.24,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130420,30154,871,5448.28,6.26,2.89,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130421,29017,822,5443.21,6.62,2.83,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130422,29146,878,5763.78,6.56,3.01,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130423,29501,926,5616.61,6.07,3.14,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130424,31143,865,5547.92,6.41,2.78,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130425,26513,815,5473.09,6.72,3.07,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130426,28197,925,5335.67,5.77,3.28,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130427,26038,747,4648.72,6.22,2.87,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130428,24404,779,5029.19,6.46,3.19,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130429,36786,856,5915.07,6.91,2.33,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130430,27456,758,4527.11,5.97,2.76,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130501,23766,678,3825.37,5.64,2.85,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130502,4099,153,722.19,4.72,3.73,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130503,25775,653,5246.85,8.03,2.53,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130504,22403,809,4340.81,5.37,3.61,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130505,23496,771,4488.41,5.82,3.28,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130506,29010,951,5567.54,5.85,3.28,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130507,27202,892,5602.31,6.28,3.28,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130508,29458,888,5620.03,6.33,3.01,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130509,30588,831,5352.11,6.44,2.72,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130510,27907,849,5289.87,6.23,3.04,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130511,28109,804,5299.99,6.59,2.86,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130512,21833,730,4043,5.54,3.34,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130513,29352,874,5740.15,6.57,2.98,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130514,30601,903,5678.73,6.29,2.95,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130515,24827,803,4442.63,5.53,3.23,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130516,24558,781,4980.76,6.38,3.18,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130517,24353,816,4710.18,5.77,3.35,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130518,28995,866,5474.52,6.32,2.99,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130519,21669,675,3896.65,5.77,3.12,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130520,27653,786,5028.66,6.40,2.84,0.00,0,0,0,0
Nissan Sylphy SEM (Apr 2013),20130521,26540,709,4672.02,6.59,2.67,0.00,0,0,0,0
Nissan Teana (Nov - Dec),20131101,56406,1310,8198.96,6.26,2.32,327.96,615,935,8,0
Nissan Teana (Nov - Dec),20131102,6810,295,1406.55,4.77,4.33,0.00,156,230,8,0
Nissan Teana (Nov - Dec),20131103,7066,503,1422.89,2.83,7.12,88.93,328,525,0,0
Nissan Teana (Nov - Dec),20131104,8175,557,1447.69,2.60,6.81,57.91,254,517,25,0
Nissan Teana (Nov - Dec),20131105,7256,373,1465.19,3.93,5.14,0.00,221,394,16,0
Nissan Teana (Nov - Dec),20131106,7199,406,1432.7,3.53,5.64,0.00,156,369,0,0
Nissan Teana (Nov - Dec),20131107,8807,514,1416.62,2.76,5.84,88.54,262,451,16,0
Nissan Teana (Nov - Dec),20131108,7805,411,1393.19,3.39,5.27,55.73,189,344,8,0
Nissan Teana (Nov - Dec),20131109,9420,573,1395.36,2.44,6.08,0.00,328,525,0,0
Nissan Teana (Nov - Dec),20131110,10169,580,1395.11,2.41,5.70,0.00,197,435,8,0
Nissan Teana (Nov - Dec),20131111,9368,532,1456.46,2.74,5.68,182.06,213,410,0,0
Nissan Teana (Nov - Dec),20131112,11916,608,1451.03,2.39,5.10,58.04,320,541,8,0
Nissan Teana (Nov - Dec),20131113,10772,563,1438.49,2.56,5.23,89.91,230,435,0,0
Nissan Teana (Nov - Dec),20131114,9611,520,1428.36,2.75,5.41,57.13,262,476,16,0
Nissan Teana (Nov - Dec),20131115,9656,511,1377.6,2.70,5.29,86.10,320,639,0,0
Nissan Teana (Nov - Dec),20131116,9090,518,1398.19,2.70,5.70,174.77,303,533,0,0
Nissan Teana (Nov - Dec),20131117,10123,551,1389.26,2.52,5.44,0.00,205,484,0,0
Nissan Teana (Nov - Dec),20131118,9617,490,1444.47,2.95,5.10,180.56,197,451,8,0
Nissan Teana (Nov - Dec),20131119,10477,585,1451.53,2.48,5.58,181.44,287,558,0,0
Nissan Teana (Nov - Dec),20131120,10198,640,1432.69,2.24,6.28,57.31,303,730,8,8
Nissan Teana (Nov - Dec),20131121,7535,445,1426.13,3.20,5.91,178.27,189,385,16,0
Nissan Teana (Nov - Dec),20131122,7617,428,1372.33,3.21,5.62,85.77,213,435,0,0
Nissan Teana (Nov - Dec),20131123,8039,495,1358.31,2.74,6.16,169.79,262,467,8,0
Nissan Teana (Nov - Dec),20131124,7512,412,1361.89,3.31,5.48,54.48,156,279,0,0
Nissan Teana (Nov - Dec),20131125,7663,455,1487.8,3.27,5.94,92.99,287,467,16,0
Nissan Teana (Nov - Dec),20131126,5629,468,1443.87,3.09,8.31,90.24,197,426,0,0
Nissan Teana (Nov - Dec),20131127,5991,759,1420.71,1.87,12.67,0.00,336,926,8,0
Nissan Teana (Nov - Dec),20131128,6726,335,1298.28,3.88,4.98,0.00,131,320,8,0
Nissan Teana (Nov - Dec),20131129,6680,284,1224.61,4.31,4.25,0.00,164,361,0,0
Nissan Teana (Nov - Dec),20131130,7058,322,1181.69,3.67,4.56,0.00,139,262,0,0
Nissan Teana (Nov - Dec),20131201,0,0,0,0.00,0.00,0.00,8,66,0,0
Nissan Teana (Nov - Dec),20131202,0,0,0,0.00,0.00,0.00,0,49,0,0
Nissan Teana (Nov - Dec),20131203,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (Nov - Dec),20131204,4649,246,1126.73,4.58,5.29,0.00,90,205,0,0
Nissan Teana (Nov - Dec),20131205,6574,373,1105.69,2.96,5.67,0.00,197,418,0,0
Nissan Teana (Nov - Dec),20131206,5944,347,1059.94,3.05,5.84,32.12,246,418,0,0
Nissan Teana (Nov - Dec),20131207,7423,366,1047.78,2.86,4.93,65.49,180,320,0,0
Nissan Teana (Nov - Dec),20131208,12556,609,1050.01,1.72,4.85,0.00,295,541,0,0
Nissan Teana (Nov - Dec),20131209,9830,403,1134.5,2.82,4.10,45.38,246,467,0,0
Nissan Teana (Nov - Dec),20131210,10886,621,1142.32,1.84,5.70,0.00,279,541,8,0
Nissan Teana (Nov - Dec),20131211,12168,626,1107.63,1.77,5.14,69.23,279,492,0,0
Nissan Teana (Nov - Dec),20131212,7457,360,1083.01,3.01,4.83,67.69,172,385,16,0
Nissan Teana (Nov - Dec),20131213,11987,673,1056.21,1.57,5.61,42.25,328,656,8,0
Nissan Teana (Nov - Dec),20131214,8857,505,1012.3,2.00,5.70,126.54,254,541,16,0
Nissan Teana (Nov - Dec),20131215,9795,540,1022.66,1.89,5.51,63.92,246,459,8,0
Nissan Teana (Nov - Dec),20131216,10318,505,1121.7,2.22,4.89,70.11,295,574,0,0
Nissan Teana (Nov - Dec),20131217,7273,367,1122.7,3.06,5.05,70.17,213,377,0,0
Nissan Teana (Nov - Dec),20131218,10848,617,1129.93,1.83,5.69,27.56,279,598,0,0
Nissan Teana (Nov - Dec),20131219,7767,337,1103.49,3.27,4.34,137.94,164,328,0,0
Nissan Teana (Nov - Dec),20131220,11965,565,1280,2.27,4.72,80.00,205,426,0,0
Nissan Teana (Nov - Dec),20131221,7653,321,1192.69,3.72,4.19,149.09,139,295,16,0
Nissan Teana (Nov - Dec),20131222,9654,329,1194.47,3.63,3.41,0.00,189,377,16,0
Nissan Teana (Nov - Dec),20131223,9245,451,1203.01,2.67,4.88,0.00,246,410,0,0
Nissan Teana (Nov - Dec),20131224,8412,477,1197.32,2.51,5.67,0.00,197,369,0,0
Nissan Teana (Nov - Dec),20131225,7786,377,1190.24,3.16,4.84,47.61,172,344,8,0
Nissan Teana (Nov - Dec),20131226,6230,357,1206.44,3.38,5.73,75.40,205,459,25,0
Nissan Teana (Nov - Dec),20131227,5277,251,1060.58,4.23,4.76,0.00,139,262,8,0
Nissan Teana (Nov - Dec),20131228,4773,268,626.53,2.34,5.61,0.00,107,221,8,0
Nissan Teana (Nov - Dec),20131229,5244,276,638.62,2.31,5.26,0.00,172,295,0,0
Nissan Teana (Nov - Dec),20131230,8379,317,1191.5,3.76,3.78,0.00,139,221,0,0
Nissan Teana (Nov - Dec),20131231,3521,94,499.78,5.32,2.67,62.47,74,189,8,0
Nissan Teana (Nov - Dec),20140101,0,0,0,0.00,0.00,0.00,0,33,0,0
Nissan Teana (Nov - Dec),20140102,0,0,0,0.00,0.00,0.00,0,25,0,0
