date,campaign,impressions,adClicks,adCost,CPC,CTR,costPerConversion,newVisits,visits,bounces,organicSearches
20130202,Remarketing,0,0,0,0,0,0,0,6,0,0
20130203,(not set),0,0,0,0,0,0,919,2306,657,536
20130203,GSN-Brand,243,52,244.12,4.694615385,21.39917695,0,43,73,49,0
20130203,GSN-Competitor-Mob,0,0,0,0,0,0,0,6,6,0
20130203,GSN-Generic,1585,36,711.4,19.76111111,2.271293375,0,24,37,37,0
20130203,GSN-Product,971,34,467.13,13.73911765,3.501544799,0,30,30,30,0
20130204,(not set),0,0,0,0,0,0,2446,7175,2197,1473
20130204,GSN-Brand,0,0,0,0,0,0,0,79,12,0
20130204,GSN-Brand-Mob,0,0,0,0,0,0,0,18,6,0
20130204,GSN-Brand-Tablet,0,0,0,0,0,0,0,18,0,0
20130204,GSN-Generic-Mob,0,0,0,0,0,0,0,12,0,0
20130204,GSN-Generic-Tablet,0,0,0,0,0,0,0,6,6,0
20130204,Remarketing,0,0,0,0,0,0,0,12,0,0
20130205,(not set),0,0,0,0,0,0,2136,6530,1838,1448
20130205,GSN-Brand,0,0,0,0,0,0,0,73,6,0
20130205,GSN-Brand-Mob,0,0,0,0,0,0,0,12,6,0
20130205,GSN-Brand-Tablet,0,0,0,0,0,0,0,12,0,0
20130205,GSN-Product-Mob,0,0,0,0,0,0,0,6,0,0
20130206,(not set),0,0,0,0,0,0,2185,6469,1887,1418
20130206,GSN-Brand,0,0,0,0,0,0,0,73,24,0
20130206,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130206,GSN-Brand-Tablet,0,0,0,0,0,0,0,30,6,0
20130206,GSN-Product-Tablet,0,0,0,0,0,0,0,12,12,0
20130206,Remarketing,0,0,0,0,0,0,0,6,0,0
20130207,(not set),0,0,0,0,0,0,2136,6652,1947,1442
20130207,GSN-Brand,0,0,0,0,0,0,0,91,18,0
20130207,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130207,GSN-Brand-Tablet,0,0,0,0,0,0,0,18,6,0
20130207,GSN-Generic,0,0,0,0,0,0,0,6,0,0
20130207,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,6,6,0
20130208,(not set),0,0,0,0,0,0,1935,5593,1984,1059
20130208,GSN-Brand,0,0,0,0,0,0,0,37,6,0
20130208,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130208,GSN-Brand-Tablet,0,0,0,0,0,0,0,24,0,0
20130208,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,6,0,0
20130208,GSN-Product,0,0,0,0,0,0,0,6,6,0
20130209,(not set),0,0,0,0,0,0,1454,3171,1394,469
20130209,GSN-Brand,0,0,0,0,0,0,0,12,0,0
20130209,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,6,0
20130209,GSN-Product,0,0,0,0,0,0,0,12,6,0
20130210,(not set),0,0,0,0,0,0,1321,2623,1357,523
20130210,GSN-Brand,0,0,0,0,0,0,0,30,0,0
20130210,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130211,(not set),0,0,0,0,0,0,2459,6609,2179,1351
20130211,GSN-Brand,0,0,0,0,0,0,0,73,6,0
20130211,GSN-Brand-Mob,0,0,0,0,0,0,0,24,0,0
20130211,GSN-Brand-Tablet,0,0,0,0,0,0,0,12,12,0
20130212,(not set),0,0,0,0,0,0,2647,7260,2355,1552
20130212,GSN-Brand,0,0,0,0,0,0,0,37,6,0
20130212,GSN-Brand-Mob,0,0,0,0,0,0,0,18,0,0
20130212,GSN-Brand-Tablet,0,0,0,0,0,0,0,12,0,0
20130213,(not set),0,0,0,0,0,0,2623,6889,2446,1552
20130213,GSN-Brand,0,0,0,0,0,0,0,61,18,0
20130213,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130213,GSN-Brand-Tablet,0,0,0,0,0,0,0,12,0,0
20130213,GSN-Product,0,0,0,0,0,0,0,6,6,0
20130214,(not set),0,0,0,0,0,0,2118,6128,1923,1102
20130214,GSN-Brand,0,0,0,0,0,0,0,67,0,0
20130214,GSN-Brand-Mob,0,0,0,0,0,0,0,18,0,0
20130214,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130215,(not set),0,0,0,0,0,0,1954,5727,2197,992
20130215,GDN-Mo,0,0,0,0,0,0,0,6,6,0
20130215,GSN-Brand,0,0,0,0,0,0,0,43,6,0
20130215,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130215,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,6,0
20130216,(not set),0,0,0,0,0,0,1467,3584,1509,736
20130216,GSN-Brand,0,0,0,0,0,0,0,37,6,0
20130216,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130216,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,6,0,0
20130217,(not set),0,0,0,0,0,0,1540,3104,1534,615
20130217,GSN-Brand,0,0,0,0,0,0,0,30,6,0
20130217,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,6,0
20130217,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,12,12,0
20130218,(not set),0,0,0,0,0,0,2069,7084,2197,1327
20130218,GSN-Brand,0,0,0,0,0,0,0,91,18,0
20130218,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130218,GSN-Brand-Tablet,0,0,0,0,0,0,0,18,0,0
20130219,(not set),0,0,0,0,0,0,2446,6926,2191,1461
20130219,GSN-Brand,0,0,0,0,0,0,0,37,6,0
20130219,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130219,GSN-Brand-Tablet,0,0,0,0,0,0,0,30,6,0
20130219,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,12,12,0
20130219,Remarketing,0,0,0,0,0,0,0,6,0,0
20130220,(not set),0,0,0,0,0,0,2337,6901,2270,1406
20130220,GSN-Brand,0,0,0,0,0,0,0,43,24,0
20130220,GSN-Brand-Mob,0,0,0,0,0,0,0,18,0,0
20130220,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130221,(not set),0,0,0,0,0,0,2641,7254,2343,1284
20130221,GSN-Brand,0,0,0,0,0,0,0,79,0,0
20130221,GSN-Brand-Mob,0,0,0,0,0,0,0,18,0,0
20130221,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130221,Remarketing,0,0,0,0,0,0,0,6,0,0
20130222,(not set),0,0,0,0,0,0,2227,6974,2471,1144
20130222,GSN-Brand,0,0,0,0,0,0,0,43,6,0
20130222,GSN-Brand-Mob,0,0,0,0,0,0,0,18,0,0
20130222,GSN-Brand-Tablet,0,0,0,0,0,0,0,12,0,0
20130222,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,6,0,0
20130223,(not set),0,0,0,0,0,0,1485,3810,1339,633
20130223,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130224,(not set),0,0,0,0,0,0,1448,3037,1424,536
20130224,GSN-Brand,0,0,0,0,0,0,0,6,0,0
20130224,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130225,(not set),0,0,0,0,0,0,1716,3414,1637,676
20130225,GSN-Brand,0,0,0,0,0,0,0,6,0,0
20130226,(not set),0,0,0,0,0,0,2300,7248,2337,1327
20130226,GSN-Brand,0,0,0,0,0,0,0,79,6,0
20130226,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130226,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,6,6,0
20130227,(not set),0,0,0,0,0,0,1485,6353,1138,1436
20130227,GSN-Brand,0,0,0,0,0,0,0,30,12,0
20130227,GSN-Brand-Mob,0,0,0,0,0,0,0,24,0,0
20130227,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,6,0
20130227,GSN-Generic,0,0,0,0,0,0,0,6,0,0
20130227,Remarketing,0,0,0,0,0,0,0,6,6,0
20130228,(not set),0,0,0,0,0,0,1789,6506,1211,1509
20130228,GSN-Brand,0,0,0,0,0,0,0,55,6,0
20130228,GSN-Brand-Mob,0,0,0,0,0,0,0,24,0,0
20130301,(not set),0,0,0,0,0,0,1540,5471,1138,1138
20130301,GSN-Brand,0,0,0,0,0,0,0,18,0,0
20130301,GSN-Brand-Mob,0,0,0,0,0,0,0,12,12,0
20130301,GSN-Brand-Tablet,0,0,0,0,0,0,0,18,0,0
20130302,(not set),0,0,0,0,0,0,761,2793,523,657
20130302,GSN-Brand,0,0,0,0,0,0,0,6,6,0
20130302,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130302,GSN-Product,0,0,0,0,0,0,0,12,0,0
20130303,(not set),0,0,0,0,0,0,968,2538,1022,487
20130303,GSN-Brand,0,0,0,0,0,0,0,12,0,0
20130303,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130303,GSN-Generic-Tablet,0,0,0,0,0,0,0,6,0,0
20130304,(not set),0,0,0,0,0,0,2781,7443,2641,1266
20130304,GSN-Brand,0,0,0,0,0,0,0,55,24,0
20130304,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130304,GSN-Generic,0,0,0,0,0,0,0,6,0,0
20130305,(not set),0,0,0,0,0,0,2903,7814,2720,1552
20130305,GSN-Brand,0,0,0,0,0,0,0,30,0,0
20130305,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130305,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130305,GSN-Generic,0,0,0,0,0,0,0,6,6,0
20130305,GSN-Product-Mob,0,0,0,0,0,0,0,6,0,0
20130306,(not set),0,0,0,0,0,0,2994,7918,3000,1448
20130306,GSN-Brand,0,0,0,0,0,0,0,30,6,0
20130306,GSN-Generic,0,0,0,0,0,0,0,6,6,0
20130307,(not set),0,0,0,0,0,0,1820,6280,1339,1601
20130307,GSN-Brand,0,0,0,0,0,0,0,43,6,0
20130307,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130307,Remarketing,0,0,0,0,0,0,0,6,6,0
20130308,(not set),0,0,0,0,0,0,1570,5690,1223,1369
20130308,GSN-Brand,0,0,0,0,0,0,0,18,0,0
20130308,GSN-Brand-Tablet,0,0,0,0,0,0,0,12,6,0
20130308,GSN-Generic-Tablet,0,0,0,0,0,0,0,6,6,0
20130308,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,6,0,0
20130309,(not set),0,0,0,0,0,0,1607,3688,1394,712
20130309,GSN-Brand,0,0,0,0,0,0,0,18,6,0
20130310,(not set),0,0,0,0,0,0,1467,3000,1315,797
20130310,GSN-Brand,0,0,0,0,0,0,0,6,0,0
20130310,GSN-Brand-Mob,0,0,0,0,0,0,0,18,6,0
20130311,(not set),0,0,0,0,0,0,2355,7285,2538,1308
20130311,GSN-Brand,0,0,0,0,0,0,0,18,0,0
20130311,GSN-Brand-Mob,0,0,0,0,0,0,0,18,0,0
20130312,(not set),0,0,0,0,0,0,4230,9196,3834,1369
20130312,GSN-Brand,0,0,0,0,0,0,0,6,0,0
20130312,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130312,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130312,JARUNEE-Interests,681356,1149,4730.1,4.116710183,0.168634312,0,0,0,0,0
20130312,JARUNEE-Placements,83503,103,399.51,3.878737864,0.123348862,0,0,0,0,0
20130312,JARUNEE-Topic,623169,485,1601.05,3.301134021,0.077828005,0,0,0,0,0
20130312,Line - Interest,263659,533,2077.98,3.898649156,0.202155056,0,0,0,0,0
20130312,Line - Keyword,48190,36,160.16,4.448888889,0.074704295,0,0,0,0,0
20130312,Line - Placement,121983,198,1492.89,7.539848485,0.1623177,0,0,0,0,0
20130312,Line Topic,59011,55,227.54,4.137090909,0.093202962,0,0,0,0,0
20130313,(not set),0,0,0,0,0,0,4911,10248,4108,1260
20130313,GSN-Brand,0,0,0,0,0,0,0,30,6,0
20130313,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130313,JARUNEE-Interests,575387,1090,4694.8,4.307155963,0.189437718,0,0,0,0,0
20130313,JARUNEE-Placements,238875,261,1099.81,4.213831418,0.109262166,0,0,0,0,0
20130313,JARUNEE-Topic,507686,460,1597.94,3.473782609,0.090607186,0,0,0,0,0
20130313,Line - Interest,187101,567,2022.03,3.566190476,0.30304488,0,0,0,0,0
20130313,Line - Keyword,64297,47,213.34,4.539148936,0.073098278,0,0,0,0,0
20130313,Line - Placement,148395,274,1468.39,5.359087591,0.18464234,0,0,0,0,0
20130313,Line Topic,65123,66,216.04,3.273333333,0.101346682,0,0,0,0,0
20130314,(not set),0,0,0,0,0,0,5532,10553,4826,1144
20130314,GSN-Brand,0,0,0,0,0,0,0,37,6,0
20130314,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130314,GSN-Generic,0,0,0,0,0,0,0,6,0,0
20130314,JARUNEE-Interests,532983,1098,4661,4.244990893,0.206010323,0,0,0,0,0
20130314,JARUNEE-Placements,269776,257,1085.43,4.223463035,0.095264219,0,0,0,0,0
20130314,JARUNEE-Topic,426046,465,1539.3,3.310322581,0.109143144,0,0,0,0,0
20130314,Line - Interest,192620,515,2011.07,3.904990291,0.267365798,0,0,0,0,0
20130314,Line - Keyword,79981,47,210.75,4.484042553,0.058763956,0,0,0,0,0
20130314,Line - Placement,116565,253,1449.44,5.729011858,0.217046283,0,0,0,0,0
20130314,Line Topic,50555,66,204.17,3.093484848,0.130550885,0,0,0,0,0
20130315,(not set),0,0,0,0,0,0,5100,10200,4929,998
20130315,GSN-Brand,0,0,0,0,0,0,0,12,6,0
20130315,GSN-Generic-Mob,0,0,0,0,0,0,0,6,0,0
20130315,JARUNEE-Interests,540561,1106,4460.88,4.033345389,0.204602256,0,0,0,0,0
20130315,JARUNEE-Placements,243350,246,1039.35,4.225,0.101088967,0,0,0,0,0
20130315,JARUNEE-Topic,445844,466,1478.74,3.173261803,0.104520864,0,0,0,0,0
20130315,Line - Interest,189071,511,1927.88,3.772759295,0.270268841,0,0,0,0,0
20130315,Line - Keyword,51511,45,206.51,4.589111111,0.087359981,0,0,0,0,0
20130315,Line - Placement,120536,245,1391.93,5.681346939,0.203258777,0,0,0,0,0
20130315,Line Topic,69367,65,195.37,3.005692308,0.093704499,0,0,0,0,0
20130316,(not set),0,0,0,0,0,0,2045,4266,1789,694
20130316,GSN-Brand,0,0,0,0,0,0,0,6,0,0
20130316,JARUNEE-Interests,1,0,0,0,0,0,0,0,0,0
20130317,(not set),0,0,0,0,0,0,1168,2556,755,511
20130317,GSN-Brand,0,0,0,0,0,0,0,6,0,0
20130317,GSN-Brand-Mob,0,0,0,0,0,0,0,12,6,0
20130318,(not set),0,0,0,0,0,0,6031,11697,5295,1272
20130318,GSN-Brand,0,0,0,0,0,0,0,30,12,0
20130318,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130318,GSN-Generic,0,0,0,0,0,0,0,6,0,0
20130318,JARUNEE-Interests,559576,1173,4714.15,4.018883205,0.209623,0,0,0,0,0
20130318,JARUNEE-Placements,174995,265,1099.01,4.147207547,0.151432898,0,0,0,0,0
20130318,JARUNEE-Topic,471482,477,1570.56,3.292578616,0.101170352,0,0,0,0,0
20130318,Line - Interest,176832,553,2051.65,3.710036166,0.312726203,0,0,0,0,0
20130318,Line - Keyword,43676,52,217.88,4.19,0.119058522,0,0,0,0,0
20130318,Line - Placement,129306,281,1458.84,5.191601423,0.217313968,0,0,0,0,0
20130318,Line Topic,63024,68,207.93,3.057794118,0.107895405,0,0,0,0,0
20130319,(not set),0,0,0,0,0,0,5672,11228,5027,1321
20130319,GSN-Brand,0,0,0,0,0,0,0,18,12,0
20130319,GSN-Brand-Mob,0,0,0,0,0,0,0,18,0,0
20130319,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,12,0,0
20130319,GSN-Product-Tablet,0,0,0,0,0,0,0,6,6,0
20130319,JARUNEE-Interests,549274,1129,4646.47,4.115562445,0.205544045,0,0,0,0,0
20130319,JARUNEE-Placements,188559,261,1081.67,4.144329502,0.138418214,0,0,0,0,0
20130319,JARUNEE-Topic,417179,483,1563.11,3.236252588,0.11577764,0,0,0,0,0
20130319,Line - Interest,196593,515,2010.37,3.903631068,0.261962532,0,0,0,0,0
20130319,Line - Keyword,30075,52,209.35,4.025961538,0.172901081,0,0,0,0,0
20130319,Line - Placement,142783,273,1441.31,5.27952381,0.191199232,0,0,0,0,0
20130319,Line Topic,45651,63,206.52,3.278095238,0.138003549,0,0,0,0,0
20130320,(not set),0,0,0,0,0,0,6749,12013,6080,1296
20130320,1ADVICESOCIETY-Placement,470774,864,2753.47,3.186886574,0.183527552,0,0,0,0,0
20130320,1ADVSOCIETY-Interest,624634,917,3603.82,3.930010905,0.14680597,0,0,0,0,0
20130320,1ADVSOCIETY-Keyword,123788,144,489.92,3.402222222,0.116327915,0,0,0,0,0
20130320,1ADVSOCIETY-Topic,398210,256,851.49,3.326132813,0.064287687,0,0,0,0,0
20130320,GSN-Brand,0,0,0,0,0,0,0,12,0,0
20130320,GSN-Brand-Mob,0,0,0,0,0,0,0,24,0,0
20130320,JARUNEE-Interests,631775,1140,4742.98,4.160508772,0.180443987,0,0,0,0,0
20130320,JARUNEE-Placements,169212,273,1092.34,4.001245421,0.161336075,0,0,0,0,0
20130320,JARUNEE-Topic,460296,435,1559.44,3.58491954,0.094504406,0,0,0,0,0
20130320,Line - Interest,544734,1175,4274.21,3.637625532,0.215701608,0,0,0,0,0
20130320,Line - Keyword,93213,83,320.88,3.866024096,0.089043374,0,0,0,0,0
20130320,Line - Placement,192250,363,1906.53,5.25214876,0.188816645,0,0,0,0,0
20130320,Line Topic,108343,98,321.74,3.283061224,0.090453467,0,0,0,0,0
20130320,Naowarut-Interest,601404,809,3191.51,3.94500618,0.13451856,0,0,0,0,0
20130320,Naowarut-Topic,458712,311,1074.44,3.454790997,0.067798532,0,0,0,0,0
20130320,Remarketing,0,0,0,0,0,0,0,6,0,0
20130321,(not set),0,0,0,0,0,0,6822,11800,6086,1205
20130321,1ADVICESOCIETY-Placement,318657,713,2710.37,3.801360449,0.223751557,0,0,0,0,0
20130321,1ADVSOCIETY-Interest,489883,936,3602.52,3.848846154,0.19106603,0,0,0,0,0
20130321,1ADVSOCIETY-Keyword,100173,183,778.82,4.255846995,0.182683957,0,0,0,0,0
20130321,1ADVSOCIETY-Topic,324471,316,840.41,2.659525316,0.097389289,0,0,0,0,0
20130321,GSN-Brand,0,0,0,0,0,0,0,12,6,0
20130321,GSN-Insurance KW -Tablet,0,0,0,0,0,0,0,6,0,0
20130321,JARUNEE-Interests,644731,1138,4697.76,4.128084359,0.176507722,0,0,0,0,0
20130321,JARUNEE-Placements,154613,261,1070.11,4.100038314,0.168808574,0,0,0,0,0
20130321,JARUNEE-Topic,544062,397,1521.04,3.831335013,0.072969625,0,0,0,0,0
20130321,Line - Interest,541368,1060,4189.49,3.952349057,0.195800269,0,0,0,0,0
20130321,Line - Keyword,55643,88,332.47,3.778068182,0.15815107,0,0,0,0,0
20130321,Line - Placement,160814,337,1880.24,5.579347181,0.209558869,0,0,0,0,0
20130321,Line Topic,108037,83,317.1,3.820481928,0.076825532,0,0,0,0,0
20130321,Naowarut-Interest,467094,813,3122.46,3.840664207,0.174054901,0,0,0,0,0
20130321,Naowarut-Topic,478844,409,1042.47,2.548826406,0.085414039,0,0,0,0,0
20130322,(not set),0,0,0,0,0,0,6189,11119,5587,1175
20130322,1ADVICESOCIETY-Placement,296970,662,2563.34,3.872114804,0.22291814,0,0,0,0,0
20130322,1ADVSOCIETY-Interest,402232,932,3498.48,3.753733906,0.231707075,0,0,0,0,0
20130322,1ADVSOCIETY-Keyword,102366,184,748.49,4.067880435,0.179747182,0,0,0,0,0
20130322,1ADVSOCIETY-Topic,209290,279,817.78,2.931111111,0.13330785,0,0,0,0,0
20130322,JARUNEE-Interests,519508,1029,4472.85,4.346793003,0.198072022,0,0,0,0,0
20130322,JARUNEE-Placements,172627,250,1016.11,4.06444,0.144820914,0,0,0,0,0
20130322,JARUNEE-Topic,392497,380,1453.12,3.824,0.096816027,0,0,0,0,0
20130322,Line - Interest,416779,999,3966.47,3.97044044,0.239695378,0,0,0,0,0
20130322,Line - Keyword,37748,78,304.78,3.907435897,0.206633464,0,0,0,0,0
20130322,Line - Placement,146641,305,1788.65,5.86442623,0.207990944,0,0,0,0,0
20130322,Line Topic,70554,77,296.83,3.854935065,0.109136264,0,0,0,0,0
20130322,Naowarut-Interest,385017,780,2988.88,3.831897436,0.202588457,0,0,0,0,0
20130322,Naowarut-Topic,392709,352,1008.01,2.863664773,0.0896338,0,0,0,0,0
20130322,Remarketing,0,0,0,0,0,0,0,6,0,0
20130323,(not set),0,0,0,0,0,0,2246,4820,2233,712
20130323,1ADVSOCIETY-Keyword,3,0,0,0,0,0,0,0,0,0
20130323,GSN-Brand,0,0,0,0,0,0,0,30,6,0
20130323,Line - Interest,2,0,0,0,0,0,0,0,0,0
20130323,Line - Keyword,1,0,0,0,0,0,0,0,0,0
20130324,(not set),0,0,0,0,0,0,2526,4254,2197,688
20130324,GSN-Brand,0,0,0,0,0,0,0,6,0,0
20130324,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130324,Remarketing,0,0,0,0,0,0,0,12,0,0
20130325,(not set),0,0,0,0,0,0,6579,12403,5994,1351
20130325,1ADVICESOCIETY-Placement,320491,676,2752.51,4.071760355,0.21092636,0,0,0,0,0
20130325,1ADVSOCIETY-Interest,361492,1002,3598.69,3.591506986,0.277184557,0,0,0,0,0
20130325,1ADVSOCIETY-Keyword,186316,198,801.05,4.045707071,0.106271066,0,0,0,0,0
20130325,1ADVSOCIETY-Topic,317060,333,842.68,2.530570571,0.10502744,0,0,0,0,0
20130325,GSN-Brand,0,0,0,0,0,0,0,30,6,0
20130325,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130325,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,6,0
20130325,JARUNEE-Interests,544137,1105,4822.46,4.364217195,0.203073858,0,0,0,0,0
20130325,JARUNEE-Placements,152610,267,1098.19,4.113071161,0.17495577,0,0,0,0,0
20130325,JARUNEE-Topic,440949,389,1559.61,4.009280206,0.088218819,0,0,0,0,0
20130325,Line - Interest,471828,1060,4276.12,4.034075472,0.224658138,0,0,0,0,0
20130325,Line - Keyword,40008,74,315.07,4.257702703,0.184963007,0,0,0,0,0
20130325,Line - Placement,155915,340,1944.9,5.720294118,0.218067537,0,0,0,0,0
20130325,Line Topic,75877,93,325.41,3.499032258,0.122566786,0,0,0,0,0
20130325,Naowarut-Interest,374654,826,3214.68,3.891864407,0.220470087,0,0,0,0,0
20130325,Naowarut-Topic,401354,342,1065.35,3.11505848,0.085211559,0,0,0,0,0
20130326,(not set),0,0,0,0,0,0,6323,12141,6019,1102
20130326,1ADVICESOCIETY-Placement,293010,660,2606.79,3.949681818,0.225248285,0,0,0,0,0
20130326,1ADVSOCIETY-Interest,367792,1050,3596.89,3.425609524,0.285487449,0,0,0,0,0
20130326,1ADVSOCIETY-Keyword,131083,192,755.25,3.93359375,0.146472083,0,0,0,0,0
20130326,1ADVSOCIETY-Topic,261960,305,840.1,2.75442623,0.116429989,0,0,0,0,0
20130326,GSN-Brand,0,0,0,0,0,0,0,12,0,0
20130326,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130326,JARUNEE-Interests,518732,1053,4665.73,4.430892688,0.202994995,0,0,0,0,0
20130326,JARUNEE-Placements,238970,269,1064.21,3.956171004,0.112566431,0,0,0,0,0
20130326,JARUNEE-Topic,392462,374,1502.47,4.017299465,0.09529585,0,0,0,0,0
20130326,Line - Interest,410585,985,4144.75,4.20786802,0.239901604,0,0,0,0,0
20130326,Line - Keyword,45182,72,308.75,4.288194444,0.159355496,0,0,0,0,0
20130326,Line - Placement,135765,303,1859.2,6.135973597,0.223179759,0,0,0,0,0
20130326,Line Topic,72960,93,318.26,3.422150538,0.127467105,0,0,0,0,0
20130326,Naowarut-Interest,356659,861,3103.94,3.60504065,0.241407058,0,0,0,0,0
20130326,Naowarut-Topic,312453,317,1028.65,3.244952681,0.101455259,0,0,0,0,0
20130327,(not set),0,0,0,0,0,0,6049,12050,5751,1491
20130327,1ADVICESOCIETY-Placement,223570,572,2211.85,3.866870629,0.25584828,0,0,0,0,0
20130327,1ADVSOCIETY-Interest,327255,929,3112.44,3.350312164,0.283876488,0,0,0,0,0
20130327,1ADVSOCIETY-Keyword,103335,166,624.9,3.764457831,0.16064257,0,0,0,0,0
20130327,1ADVSOCIETY-Topic,195304,251,721.11,2.872948207,0.128517593,0,0,0,0,0
20130327,GSN-Brand,0,0,0,0,0,0,0,12,6,0
20130327,GSN-Brand-Mob,0,0,0,0,0,0,0,12,0,0
20130327,JARUNEE-Interests,524248,1076,4499.67,4.181849442,0.205246372,0,0,0,0,0
20130327,JARUNEE-Placements,199204,260,1017.92,3.915076923,0.130519467,0,0,0,0,0
20130327,JARUNEE-Topic,351409,368,1459.14,3.965054348,0.104721279,0,0,0,0,0
20130327,Line - Interest,410699,986,4007.81,4.064716024,0.2400785,0,0,0,0,0
20130327,Line - Keyword,41689,63,293.6,4.66031746,0.151119,0,0,0,0,0
20130327,Line - Placement,130566,298,1799.96,6.040134228,0.22823706,0,0,0,0,0
20130327,Line Topic,67728,77,296.74,3.853766234,0.113690054,0,0,0,0,0
20130327,Naowarut-Interest,388488,799,2992.8,3.745682103,0.205669158,0,0,0,0,0
20130327,Naowarut-Topic,277675,278,997.01,3.586366906,0.100117043,0,0,0,0,0
20130328,(not set),0,0,0,0,0,0,6195,12512,5921,1223
20130328,JARUNEE-Interests,365681,1099,4294.54,3.907679709,0.300535166,0,0,0,0,0
20130328,JARUNEE-Placements,238304,251,971.53,3.87063745,0.105327649,0,0,0,0,0
20130328,JARUNEE-Topic,225828,405,1376,3.397530864,0.179340029,0,0,0,0,0
20130328,Line - Interest,316544,1006,3808.76,3.786043738,0.317807319,0,0,0,0,0
20130328,Line - Keyword,24787,67,288,4.298507463,0.270302981,0,0,0,0,0
20130328,Line - Placement,91747,312,1734.11,5.558044872,0.340065615,0,0,0,0,0
20130328,Line Topic,32348,73,279.04,3.822465753,0.22567083,0,0,0,0,0
20130328,Naowarut-Interest,234212,851,2856.1,3.356169213,0.363346028,0,0,0,0,0
20130328,Naowarut-Topic,150119,296,954.62,3.225067568,0.197176906,0,0,0,0,0
20130329,(not set),0,0,0,0,0,0,5897,11861,5453,1241
20130329,GSN-Brand-Mob,0,0,0,0,0,0,0,6,0,0
20130329,JARUNEE-Interests,378523,952,3809.05,4.001102941,0.251503872,0,0,0,0,0
20130329,JARUNEE-Placements,185228,221,871.65,3.944117647,0.119312415,0,0,0,0,0
20130329,JARUNEE-Topic,176381,373,1217.66,3.264504021,0.211474025,0,0,0,0,0
20130329,Line - Interest,254289,900,3343.95,3.7155,0.353928011,0,0,0,0,0
20130329,Line - Keyword,25567,55,234.28,4.259636364,0.215121054,0,0,0,0,0
20130329,Line - Placement,74472,266,1490.89,5.604849624,0.357181222,0,0,0,0,0
20130329,Line Topic,29363,66,244.88,3.71030303,0.224772673,0,0,0,0,0
20130329,Naowarut-Interest,178006,822,2527.92,3.075328467,0.461782187,0,0,0,0,0
20130329,Naowarut-Topic,128258,290,834.6,2.877931034,0.226106754,0,0,0,0,0
20130330,(not set),0,0,0,0,0,0,2106,5428,2203,688
20130330,GSN-Brand,0,0,0,0,0,0,0,18,6,0
20130330,GSN-Brand-Tablet,0,0,0,0,0,0,0,6,0,0
20130330,JARUNEE-Interests,1,0,0,0,0,0,0,0,0,0
20130330,Line - Interest,2,0,0,0,0,0,0,0,0,0
20130331,(not set),0,0,0,0,0,0,1966,4023,1929,584
